code,date,name,close,momentum,ma120,pe,roe,month,pe_score,roe_score,mom_score,score,weight
688525.SH,2026-04-30,佰维存储,264.92104737157706,0.4228663446054748,172.38448597508162,32.35,34.06,2026-04,0.5508581693742802,0.9908500674921902,0.8030192712996417,0.7837201795797978,0.2
301308.SZ,2026-04-30,江波龙,400.3286021505376,0.08866874745555697,302.30895763868335,32.82,31.7,2026-04,0.5418413360933686,0.8548522940929388,-0.35182620123579034,0.278277608561576,0.2
600887.SH,2026-04-30,XD伊利股,26.52949714723982,0.04133485020857042,26.24106104823578,14.17,9.05,2026-04,0.8996369545806101,-0.45038057348885746,-0.515392119720292,-0.07137993356059102,0.2
000333.SZ,2026-04-30,美的集团,77.25935821651747,0.06570302233902758,74.3752250492597,14.54,5.46,2026-04,0.8925385964658499,-0.657258542346193,-0.4311860287764407,-0.10189039527467925,0.2
001309.SZ,2026-05-29,德明利,640.0,1.5985588470573755,356.99633574827413,28.08,50.52,2026-05,0.7405135045591724,1.7871325888330585,1.836138812351284,1.492749352958183,0.2
688525.SH,2026-05-29,佰维存储,327.1736957825305,1.0396884735202492,201.25566326870546,32.35,34.06,2026-05,0.6591132557635059,0.8869351314941513,0.7041077763340432,0.7454576267109145,0.2
301308.SZ,2026-05-29,江波龙,550.202321199566,0.9481588804862533,344.0621669461708,32.82,31.7,2026-05,0.6501535094089478,0.7578667232730198,0.5187081829136065,0.629889342970033,0.2
000333.SZ,2026-05-29,美的集团,77.02119743286606,0.04389928986442859,74.83734243371053,14.54,5.46,2026-05,0.9986304527309113,-0.6771989681348128,-1.3129328731713752,-0.4287437038897205,0.2
688008.SH,2026-05-29,澜起科技,253.00000000000003,0.5868038133467137,160.08333333333334,104.8,4.06,2026-05,-0.7220221131465737,-0.7537649730117553,-0.21324178329242635,-0.5280328391644693,0.2
001309.SZ,2026-06-30,德明利,942.9,1.4832780818383644,445.33141575009427,28.08,50.52,2026-06,0.8585590563989792,1.9339491041765995,0.3106266220873846,0.9620030970076274,0.2
688525.SH,2026-06-30,佰维存储,494.73,1.3351424029435348,246.56285831834236,32.35,34.06,2026-06,0.7794243498766671,1.000952652902553,0.15109871103276767,0.594552585246873,0.2
301308.SZ,2026-06-30,江波龙,703.8,1.3737421621718235,400.41915064450365,32.82,31.7,2026-06,0.7707139723437663,0.8671815942751683,0.1926669476847347,0.5684354490595742,0.2
603986.SH,2026-06-30,兆易创新,815.0,2.4279011829420103,354.384112274064,116.08,5.78,2026-06,-0.7723201412505423,-0.6020327445476313,1.3278950558452332,0.11885215659864118,0.2
688766.SH,2026-06-30,普冉股份,766.6,2.4052257385958393,313.7708958454387,158.79,9.32,2026-06,-1.5638525336552134,-0.40137615660655457,1.3034757782223987,-0.06817829578957085,0.2
001309.SZ,2026-07-21,德明利,508.0,-0.0323809523809524,507.0803294752785,28.08,50.52,2026-07,0.8138239003283805,2.810102746174824,-1.0593639686657135,0.6634324064846758,0.2
688766.SH,2026-07-21,普冉股份,470.02,0.7190369068130464,374.3688131415843,158.79,9.32,2026-07,-1.667165977736799,-0.04279344283514949,1.919068823315109,0.25463970315445905,0.2
002422.SZ,2026-07-21,科伦药业,47.36,0.4185106193511807,34.87515679722874,47.94,1.84,2026-07,0.43686376737470856,-0.5607464402573484,0.7278576503616294,0.25397825827985987,0.2
600887.SH,2026-07-21,伊利股份,27.07,0.10792647678650313,25.46290756148758,14.17,9.05,2026-07,1.0778478403780067,-0.061489607180603166,-0.5032203491367226,0.10361933030453202,0.2
603986.SH,2026-07-21,兆易创新,475.53,0.5167221044197765,397.265909248422,116.08,5.78,2026-07,-0.8564929022860776,-0.28792093091998694,1.1171434573175691,0.10353323296520839,0.2
